"任务ID","任务名","类别","图覆盖状态","覆盖解释","读取观察数","写入观察数","SQL词法筛查线索","JOIN词频","UNION词频","GROUP_BY词频","窗口词频","聚合函数词频","CASE词频","SQL槽内容SHA256","代表核对编号"
"164815","gf_edc.wt_dm_co_blk_trd_cms_details_day","hive2postgre","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:aecc58354bde97d160860331a563757e3eb07dfd9d6bfecd69b2ac81f72150ad;truncate:032781e495d698f46984b112e049258edd2559753ff7aa4e4ef6e49d07f2d1e1",""
"164841","dm_crd_n.wt_crd_all_new_add_open","sparkIndex","PROJECTED","DATA_LINEAGE","6","1","多来源或计算线索","4","3","3","2","5","4","query:c969eb253d2c8f0e3c27c048bf6c0e28d89a81cff234af5ce07b9b753e7ea5b7;prepare:a811a84b5c5d3c488c16c86aa62a30cf96977c6b5230cd290847c4e237bd6726",""
"164968","dm_otc_n.titans_cstd_prd_montr_rslt_h15","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","0","0","0","0","query:3d056c2e5636e62aa889af9f761e326baf82d578cb14198f3703438416bbd019;prepare:74b7f89867362d282111bfe706076ecab382e52fcf2e6026d4d72267acfc3e3f",""
"165051","pdata_news_n.t02_co_fin_note_WD_asharegoodwill_grp41","hiveTask-2.0","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","0","0","0","1","query:d340c239461d964c83907f6462814199c1da102a91f4656296e2d4bf59ce1adc",""
"165095","dm_otc_n.wt_trans_emp_hr_basic_info_new","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:f171a5120b82d40f84cf86494c0df7a4ec5648a7cc32bc205deff97732d6bacd;prepare:66e0805e407b0d7d36c5e324857def0edf249e4eb3bad3ad344e305a3403c069",""
"165108","titans_etl.trans_emp_hr_basic_info_new","hive2oracle","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:1fea65b6cd8fae108ced73ccec6467cfc5aeeb596bbfbb30b83e7570f1542b7e",""
"165154","dm_index_n.index_grp2_cust_emp_stdast_devrela_mthapd","sparkIndex","PROJECTED","DATA_LINEAGE","22","1","多来源或计算线索","16","10","12","0","5","0","query:2781ac7e615d20e8b8b806e8f5c8b313ecff9af9cd60fa075b7b51ed7fb1239f;prepare:26d5a8f3d21b18da86bd1986d87be205c0d04c614f520244860f4cdb31283af5",""
"165155","PDATA_N.T03_OTC_CUTP_MARG_ACCT_PERF_GUAR_RSLT_TIT251_H1500","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","条件转换线索","0","0","0","0","0","1","query:6ca999399805d14a5a872e4f9114bcfff5ae6b55c59189717bdc8c9fe1007106",""
"165385","odata_n_tit.d_pos_eod_calc_metrics_p_h15_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:1c37cdb334737598d8a26a0a40112f24d62ecf5be18e428330987ec2386b49e7",""
"165402","p_aml_datacheck","hiveTask-2.0","PROJECTED","DATA_LINEAGE","3","5","多来源或计算线索","3","0","0","0","0","5","query:b5719966fcc252bde53c997b37fcb25a3235e71d5ede34d9e002242af7a831d8",""
"165634","PDATA_N.T04_INR_ORG_TIT277","hiveTask-2.0","PROJECTED","DATA_LINEAGE","3","2","多来源或计算线索","0","3","0","0","0","3","query:16a2c8b7d69e65fcaf9b252366c01d4da2a84ec3d5f809c2a0a536295fdd9a83",""
"165635","PDATA_N.T04_INR_ORG_NAME_H_TIT277","hiveTask-2.0","PROJECTED","DATA_LINEAGE","3","2","多来源或计算线索","0","4","0","0","0","0","query:301966253ada56ef4cdaec96feb674a391b6d074852b2f31793a4226dd99fadd",""
"165637","PDATA_N.T04_INR_ORG_RELA_H_TIT277","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","2","多来源或计算线索","0","4","0","0","0","0","query:bcb2cc1c9a6f301d54635512fa97b971bb6c048978dc835310b309c3529d3892",""
"165638","PDATA_N.T04_OTC_DERI_DEPT_ADTNL_INFO_TIT277","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","条件转换线索","0","0","0","0","0","1","query:4891c9fa91dadf535cadc7c6d5337d1c7e5e7eba016a1af3dbd8ccbc6a0f0b34",""
"165692","dm_index_n.index_grp1_net_ast_net_in_amt_year","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","1","0","1","0","query:0f16220924b27b8032442b81b8f13838d0e05ef7536850e5ec355bb7288051ab;prepare:011b297b5582788b202e02145de2168381750fe948b54c6fbd367ed2cf8bcd31",""
"165698","odata_n_oom.g_otc_product_main_record_f","mysql2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:b04a7da0981b5e942344308a585ffde9b95cef4c5af46e79129d2651ebfdd49a",""
"165699","odata_n_oom.g_otc_product_basic_record_f","mysql2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:07c023a9ebe15140f3dea9c8ee9185e815b4d90892bd661caea068df288fc9bc",""
"165804","pdata_news_n.t02_ira_indx_info_TIT_ref_cbond_rate_grp01","hiveTask-2.0","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","2","0","0","0","0","0","query:16836186d22fd33ce0b9064fa3c5036cee2bfa966783d0b107cea05528d983dc",""
"165928","dm_index_n.index_grp1_Page_View_Days_MEG_App_Mon","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","1","0","1","0","query:274816f55e15b6c68c2eb6527d0ec77c0aad1ac02e3e8e50ea274a9a23a75e4a;prepare:6790f8277c43ad37946398f169142014e41f106731c01e9d890b0355c2ff2a90",""
"165949","dm_rsk_n.v_risk_hedging_position_tit_h15","sparkIndex","PROJECTED","DATA_LINEAGE","9","1","多来源或计算线索","8","0","0","0","0","2","query:e353ce9819ece69da7bbace32566c5ce2389a92422f361d09a4183aaec2edfa7;prepare:fdeb526949879f44f1dcbf3ed6b5053241e86d1114a8a35ac9b531ea3e8294ff",""
"165953","odata_n_tit.d_pos_bucket_vega_metrics_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:e9d8ee38312e85e43a76cbb5261bde830b2dea20046b86c638eb1a7c883136c4",""
"166009","dm_hk_n.trd_deal","sparkIndex","PROJECTED","DATA_LINEAGE","6","1","多来源或计算线索","5","0","0","0","0","2","query:fbaae45d8d13ef692baf902f943719564df7914347b92210ea9ed77e167bf55f;prepare:14d58d8865c4de5a8db0ca70247e60c19aedd3516cf661882bbf1d64530731a2",""
"166014","dm_hk_n.ref_rmb_midrate","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:ae4fb85acc10142ae398506f4947016ab822d904ef5368a2823af1f0c77fd588;prepare:8898138723ab8c21c9f8c95de05a2f056b33315839882f302f39aa70e205dff0",""
"166021","dm_hk_n.pos_bucket_vega_metrics","sparkIndex","PROJECTED","DATA_LINEAGE","4","1","多来源或计算线索","3","0","0","0","0","0","query:196c0a7863b441c98cdad9042dbbf5969518ad44f5c70f55f0e2592c037fef46;prepare:f965ea5c47548f10fc1f522b27b0430173c8823e59fc7040937ddf6fd06be848",""
"166041","dm_rsk_n.crrc_mkt_intrt","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","0","query:50d59d69a94b2534fcc07fa3ef218c4a8b63a1e23aa64ba722e659ed76bb371d;prepare:e89c875c4ee55d7c9405b7c07ef5fae6e3d5df7500fbb4977df5aa06bb821850",""
"166106","dm_index_n.index_grp1_cust_DocTranoAmt_CovtRmb_Tdy_all","sparkIndex","PROJECTED","DATA_LINEAGE","4","1","多来源或计算线索","3","0","1","0","1","0","query:99463835b8d8f5ba1f1961c0d59a9adcc576e1bd328bc5713ecd8225d7b25537;prepare:e8d3d3bcadd74f4043a7ada9393e3676f342066afb02b459ea01dcb800dd5bf7",""
"166108","dm_index_n.index_grp1_cust_DocBkAmt_CovtRmb_Tdy_all","sparkIndex","PROJECTED","DATA_LINEAGE","4","1","多来源或计算线索","3","0","1","0","1","0","query:d92dbc9e1bebfaa83c15abc058ddd897a6f90422c043e19deec8ac07c2839503;prepare:cb7d7dd25fd786f34057e43a13d38ece442f9deda3631c5ba4ec7f700f5f8208",""
"166540","PDATA_NDS.COUNTERPARTY_BENEFIT_OVER_LIST","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:a29cc822abd25d0185da83c06e5c8ae9c9ef08292d82f39ce4ccd1a31539bd7d",""
"166547","dm_index_n.index_grp1_sob_dpst_for_recg_valu_cstd_oserv_day","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","2","query:2ff17bf47415081b2b9a9695ce8ea2bfc95eb82e6a5773f508c5fd2b4b7a1b06;prepare:29eb79bf83c0e2836207cfd6f72719abb5ff02bdcde533453868847e97eb197c",""
"166588","dm_otc_n.private_fund_product_output","sparkIndex","PROJECTED","DATA_LINEAGE","6","1","多来源或计算线索","5","0","0","0","0","0","query:2d8f2ad8efcbb46d01abcfa0db9bdf79fab5ca5a9d5723424d613811e35b2759;prepare:b9644549d77c1f1ea4597213c8c3e66c452bb5dd5b9f95a2dfa2f78def87c618",""
"166614","dm_om_n.wt_acct_pal_year_sum","sparkIndex","PROJECTED","DATA_LINEAGE","13","1","多来源或计算线索","9","3","5","0","18","18","query:d5837e1d3c1cfbf3e0a845633f647824f035821a7a2668dfb1a4d6311230d4f0;prepare:56c6c80707453aec748aab092d505f52ffd5032f0daede0f2b799d5990a959a2",""
"166630","gf_otc.ref_otc_option_deal_pd_n","hive2mysql","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:a8d7db639a19b09746d549dcfaf5223fdc9561106bc4912848d6d6dd4eed1e02;truncate:eda7b4382427cf0cc3702a9b2e451a990dd41981a64c5dd4594d6167fe46935c",""
"166636","gf_otc.cfg_instrument_pool_props_pd_n","hive2mysql","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:b055be503962758beb9eeca42b3d46a357c5b84dc15f91681a3caf437b799709;truncate:cd675ad7fb66ab6ce7357f6541f43eaff0a24b4990a37ecf430df1b6ef20d4f5",""
"166638","gf_otc.ref_instrument_pd_n","hive2mysql","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:e410f18bca0343ee39836cd716a3d19be8ba23ef4146872a47a747e3ccbc9bf7;truncate:4647d56618926166a3618156b525ebdec73aa991e89fba945af1c6b0025c1a34",""
"166640","gf_otc.trd_transfer_report_pd_n","hive2mysql","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:95d88f845969b7db9eec7e5d60e50ffdbd0407a7c0a79681e6d0dc03ae880ccb;truncate:f6197d3b712b1e7485a6cc63dc2a3aa36716c7e6befc4eb057ac440778a0de7a",""
"166644","dm_hk_n.otchk_fx_forward_comp_info","sparkIndex","PROJECTED","DATA_LINEAGE","10","1","多来源或计算线索","9","0","0","0","0","0","query:0fee5e69b555a02fdd386d29c85ad10b79085fbb4ee9afc4919140c870db1e0a;prepare:60029ada2f9db5b9551d795b84d145b43de9a76c9618cc31f46b88ed8893e03d",""
"166670","dm_otc_n.counterparty_benefit_over_list","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:c97dcf32132a8d98ef11f78739183ad89705d2383598bb37735d2b6955d8f490;prepare:7c8d8414aff353144b2ad05ef273ac25a7abfb265f3e9d247ae22cbf491f9e04",""
"166675","dm_otc_n.counterparty_introduction","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:90b66b6cf0734d0f9e8cdee7b0f9dc8c70124a7b0dfc2e8010f3cfa536c4c5b4;prepare:33edc44ec87ac6bb9c9de6b027e511ee4761273c985674dadbc35d59295d2c4b",""
"166676","dm_otc_n.otc_derivative_counterparty","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:b25da1837dfc01ea164b6399a431825f5f4f10d0d7046cc53f9764fcdfcf0bf0;prepare:8865d1d27d8bdf9e59067f0076532c7b453cb1c119c40cf10b7308db0baa70a3",""
"166787","hive2pg.dm_co_algo_jg_type_stati","hive2postgre","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:1a9744c29dad0c3ea584081ad6377020b2a0c0e4d0cee7af947f255198b0ecfe;truncate:1da956b25335664a6bc7079251d2f6c708a3582ad1aad9f716860ba80d86a11d",""
"166789","hive2pg.dm_co_algo_sf_type_stati","hive2postgre","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:2408e3080d7062d264ae0c4dae3989855311ad4bc2668f1e9e950cdb717f2ce7;truncate:8b4c2a77a81149372433c241764cc90dfa5e4d11251cdb470c384f1a8eb1b6d7",""
"166798","hive2pg.dm_co_algo_org_hier_stati","hive2postgre","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:9740bfd7ab4252fdf50b04b3bf6718b134e55d9037e3da0f0454f8bfe33c9932;truncate:70df17d6f186de2407c7f1434af138d38feaf69ec7f0c48e0147c8334f3ee504",""
"166925","PDATA_NDS.TRD_TRS_EVENT","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:1affd144afae95967a8b3885105d8afefc556df5990eba9668a349043eb282ea",""
"166933","gf_otc.private_fund_product_output","hive2mysql","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:51d59672e8591b4399ff950ed77b5ed8753f02ebf68332dc4ce3e0ed9f126fbb;truncate:7eae2108462e423037b62029b25049cd692a15a622b578c4919fe2075130f266",""
"167072","dm_index_n.grp_tag_cstd_mngr_cstd_ecr_id_map_flag_tagdim101827","sparkIndex","PROJECTED","DATA_LINEAGE","7","1","多来源或计算线索","6","0","0","2","0","2","query:d6de5c0a1aeaab7af04f267130ae16cc3852013c2b58f6fb86bef972561ccf78;prepare:b5e1581f95f77b033dd4a4393a75cfd13fb5bae0ba2b3a89c9c473702781adf2",""
"167080","gf_otc.counterparty_benefit_over_list","hive2oracle","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:e3ae074164653de662e39e2a26b3a3e85cb7db69b8992dffe833322374ff4149;truncate:970f7edb8d4156fb7b5d8a4ed7261d9346b5f66850e5cb210bb001cec41185a9",""
"167082","gf_otc.counterparty_introduction","hive2oracle","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:edd94a9b2933701b9a9838ebc055120c82edccb907b1065f1bb8fdc1a82e5e17;truncate:9525aa7a82ff5e5dc74a04a7152fc702b46be013577c644cfd4302979d5a2b37",""
"167084","gf_otc.otc_derivative_counterparty","hive2oracle","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:7b54d1c3352c5f4db08d05432f894f0be965b4f00027c3bb0705c50ed780c07c;truncate:d1f1dfea7e7a015eecc2611047ec5817f41bbf8f2db39a1d0e02388396620d68",""
"167134","odata_n_pas.j_hssemp_employee_other_hobby_f","mysql2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:ed4c79de1a8e09afa49b3eb87c50dea989d19ed0434bde4cd808a20386eb8323",""
"167299","dm_om_n.wt_qywx_weekly_report","sparkIndex","PROJECTED","DATA_LINEAGE","15","1","多来源或计算线索","29","10","23","30","92","35","query:0e872ac31debdf1307bb134c134894737ce00c9d2f1af4e8a0eb0ef49afd37d8;prepare:b909336b20c529e91e1ae43d2d08915bbf7c80cee378554993bd3b203f0094d8",""
"167380","dm_otc_n.option_subject_view_pb","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","0","0","0","2","query:30f7867f7918d9c17c9723342fb6b7f08d3f59bde1ba4298edc62ad1bf3f1c67;prepare:8efeb1f15176f5d59a96b641db3eccaf91fb32e789138cfcb97b6ff83334af0e",""
"167383","odata_n_ois.g_value_report_api_data_f","mysql2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:0fa01f91d672fb064e6b35a9502acd504900321bd06ab435bfcd4a0d8e813502",""
"167385","odata_n_oom.g_private_fund_product_input_f","mysql2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:e38871bdfd6dbbb492075ddc20e520158a6a43b7514cba3c61e1604dfd74f47a",""
"167391","dm_otc_n.option_parameter_view_pb","sparkIndex","PROJECTED","DATA_LINEAGE","5","1","多来源或计算线索","4","0","1","0","1","0","query:91b0b960d49b825549a0f17faec0276ecc1266437cd7ced5c25226b69e543c68;prepare:41edfc47e36a2c9935638fa212a32db74c199aea53310574d39bcd1e410b05b5",""
"167435","gf_otc.option_parameter_view_pb","hive2mysql","PROJECTED","DATA_LINEAGE","1","1","条件转换线索","0","0","0","0","0","8","query:c4eecba83e84557ecde82f5e987a64442acb0b6991b9b9f8436d03f2bd3b67ca;truncate:32e747f12ea670558fe30469a30291697d23f9b6c1ec9d521c2dd6ea55e2efc7",""
"167437","odata_n_xir.m_tcalendar_dates_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:8188f759e12f89d1feff798b0abab525deb799e6c20e4fb8c0db591158268ccb",""
"167438","gf_otc.option_subject_view_pb","hive2mysql","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:3d24be06983944ed860ecba9b5002db7786c41d8306d241090cc2b1a02eceddd;truncate:14a9e1709ab76d5228aee0f6d8568fee409743d2b2382c2e4edcaecf6f32fc29",""
"167449","PDATA_NDS.PRIVATE_FUND_PRODUCT_INPUT","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:24a5f6ff2dbb07dc7269e72800af34daf6956f8c288ae65a45dbdeda1b6001fb",""
"167451","PDATA_NDS.VALUE_REPORT_API_DATA","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:5b18a19fabc0f28d11be1cd951bb43c5ff4dca4fcca8c2b1815ae04d623438bd",""
"167458","dm_index_n.index_grp1_PalProp_StkAst_HY_NothRemark","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","1","1","3","0","11","6","query:b718dfb0936d84bc54155972b05221081568aff324ffc9535f8692af14e040fd;prepare:a1ccab3238ddad5e92d8ccfc6678b0fece383b883aa11eaf423d5ba0cce24c41",""
"167463","dm_index_n.index_grp1_PalProp_StkAst_Year_NothRemark","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","1","1","3","0","11","6","query:e1ad44da241d8062c58c38e21e2402f95cbbb8b280cb75a84ad6345a108ec72b;prepare:96e1848afd627aa0b0bb8e197742cf8e02dbb903f3ec982da0f1914ac1df56fd",""
"167466","dm_index_n.index_grp1_PalProp_StkAst_TreYear_NothRemark","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","1","1","3","0","11","6","query:a9810ac9f84d326901a6ef3344e6d78fb96e1152b1458e1a62fcae3c7ab78134;prepare:950add086d0161ba2520f22c98e779e2782fa8907d8e54ad6a2ab9bf6359b7fb",""
"167523","dm_om_n.wt_taum_emp_indi_data","sparkIndex","PROJECTED","DATA_LINEAGE","5","1","多来源或计算线索","4","6","2","1","1","14","query:e07e2a4a382dd1124085479def860d2ab1ef10792c00b0a9d549edd266e97a63;prepare:0888e1b5dd3ad89cb604937a5b035d40832eca7686fdee2c0fff2d30dc2453de",""
"167608","odata_n_erp.a_hr_operating_units_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:d8f637c6e83573642fe6075c7de55a8c8bdacf7ff46d57a285bfe8adf8e6e129",""
"167808","gfedw.gfhk_fnd_note_detail","hive2oceanbase","PROJECTED","DATA_LINEAGE","1","2","多来源或计算线索","0","0","0","0","1","0","query:1ce295a75d07e37d60943ed1851ea278c8cf4764f9b21c5a316be6ec338fd3f3;truncate:4515ad116313f5a80afbbd2a2f3abea306b714616ea3cf87c91f2f8483b215f0;finish:79cf8b43e5d062299f259ae6e8ccaf787f64823b3e823e232dde1bfccb7ad930",""
"167822","dm_index_n.index_grp1_ApdNetAst_OactDayApd_Mth_RetAndOrgCntr","sparkIndex","PROJECTED","DATA_LINEAGE","5","1","多来源或计算线索","4","1","2","0","1","1","query:8246ef0217d93f967af058a2b9b6b25fb8028be4783dc2d4a7bf55672b5b2de7;prepare:8b99a9090f8bf423adf3794ac8838279e00843391cf1f35da91dac6d604d8fb6",""
"167878","odata_n_tit.d_value_report_trs_tradeflow_p_h15_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:f8fa779917ce076d34a8251279ed4d608fa06ed8afddeb567dd91d88fff67ad7",""
"167884","odata_n_tit.d_value_report_trs_tradeflow_pb_h15_f","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:1c5f489232694b98ef19b020675aed1443e704d47f37cb6e17cf8ef0ff0dc1db",""
"167915","odata_n_tit.d_value_report_trs_underlying_p_h15_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:a0cf51849f4b61fd47c0afc18d69151d151d4bd0aa3bcfc33e1dc7c9074eeb63",""
"167916","odata_n_tit.d_value_report_trs_underlying_pb_h15_f","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:eecb9a9d843248cdf5055e97b8163b1fc9af29624faad8de90e4e872b1883ec5",""
"167918","odata_n_tit.d_value_report_cap_flow_p_h15_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:354c6b6973cada3329e205d02aefb7c0fafec85ede1a1c72cee887976cc55bff",""
"167920","odata_n_tit.d_value_report_cap_flow_pb_h15_f","hiveTask-2.0","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:217ce3587de96fb3abc24383fb0a71df6da87d4482d1437908ce5f3881e9c3c4",""
"167963","dm_index_n.pcav_hold_index_cost_stock","sparkIndex","PROJECTED","DATA_LINEAGE","4","1","多来源或计算线索","3","0","2","0","2","2","query:2cfbedb304c8655dbdbaef22fb69044a825560d89e5f0b6f670c912c605aa874;prepare:1b3247f5fbed2d6d7c2df39ce135f9e6187f9535e6c2660ae576e5816fb6014e",""
"168090","dm_sd_n.adm_sum_corp_oper_anlz_mth_otc","sparkIndex","PROJECTED","DATA_LINEAGE","6","1","多来源或计算线索","0","5","0","0","8","8","query:981791b4cac3e7c6a6cc00314d74d3cee7fab921e961639f66f3324d4f5790c5;prepare:5903837ba8ee01f43d6b83801033d07590d1cd1b2167d25801281fe5a073dba9",""
"168245","odata_n_tit.d_ref_rate_properites_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:c6ca282c497aee883baea66d75709f36987a9b26f8da80d49a4bdfc07fd581c1",""
"168290","PDATA_N.T04_EMP_STATI_INFO_H_PAS055","hiveTask-2.0","PROJECTED","DATA_LINEAGE","10","2","多来源或计算线索","0","4","0","0","0","0","query:4b3d3e9d0dbc5a01183cca3e0b9319188ffa77af540f5fcd0be4fd77f062e7ef",""
"168293","PDATA_N.T98_SB_OTC_OPT_COMP_PRCG_INDX_TIT278","hiveTask-2.0","PROJECTED","DATA_LINEAGE","9","1","多来源或计算线索","8","1","3","0","2","1","query:6c8e0e56c7406ca97c4b819c523e01955fa8c59d64c57a00c4d743964bf0ed0a",""
"168302","pdata_news_n.t02_fin_equi_fctr_info_LBR_ref_equity_factor_def_grp01","hiveTask-2.0","PROJECTED","DATA_LINEAGE","6","1","多来源或计算线索","4","0","0","0","0","0","query:37a08e6c36a0d4509382309df67f6279a4ffa3b47dabf975559a0433a6c61e83",""
"168458","dm_om_n.wt_acct_pal_det","sparkIndex","PROJECTED","DATA_LINEAGE","30","1","多来源或计算线索","28","5","12","0","10","13","query:8ad1d38dda7fde4569d4189e5009a7a85f3b83e01fda0c242f257ef656fe28ed;prepare:45d599b43ea72ce67b2655afe7861825cae69d809720e2fba4c25559322ce0e5",""
